State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Operating Hours,Staff Count,Parking Availability,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Kerala,Kochi,Women,Shirts,92,427056,Owned,04-12-2023,1300,Tiffany Singleton MD,M41,9 AM - 8 PM,6,Not Available,50036,02-03-2024,March,131820,Patricia Walker,320,1834,5,3668
Kerala,Kochi,Men,Sweaters,81,439476,Owned,06-04-2023,1300,Tammy Robinson,M87,10 AM - 7 PM,18,Available,13902,27-05-2024,May,560848,Dustin Freeman,511,2994,4,4790.4
Kerala,Kochi,Kids,Tops,2,428278,Owned,30-05-2021,1000,Nicole Saunders,M45,10 AM - 7 PM,6,Available,27619,19-11-2024,November,326478,Joe Bailey,937,2288,5,4576
Kerala,Kochi,Kids,Skirts,99,400967,Rented,01-03-2021,1000,Barbara Jenkins,M68,10 AM - 9 PM,4,Available,48920,18-03-2024,March,698306,Gregg Rivera,209,1602,3,1922.4
Kerala,Kochi,Kids,Shoes,53,417108,Rented,31-07-2023,1400,Joshua Clark,M99,9 AM - 8 PM,16,Available,98771,06-11-2024,November,474520,Keith Novak,549,2244,5,4488
Kerala,Kochi,Kids,Skirts,52,410768,Owned,08-04-2024,1200,Teresa Christian,M15,10 AM - 7 PM,6,Available,79660,22-04-2024,April,376359,Richard Richmond,973,2596,8,8307.2
Kerala,Kochi,Women,Shirts,71,421380,Rented,10-06-2024,950,Mary Williams,M3,10 AM - 7 PM,15,Not Available,15068,18-02-2024,February,823023,Rachael Patrick,608,1486,2,1188.8
Kerala,Kochi,Men,Shirts,91,419558,Owned,29-08-2022,800,Valerie English,M13,10 AM - 7 PM,15,Not Available,39112,15-08-2024,August,506786,Martin Lopez,956,2250,8,7200
Kerala,Kochi,Kids,T-shirts,87,404743,Owned,07-05-2020,1400,Gary Shah,M93,9 AM - 8 PM,16,Not Available,79490,05-01-2024,January,488877,Douglas King,840,2661,7,7450.8
Kerala,Kochi,Men,Skirts,31,425001,Rented,03-07-2023,1100,Jessica Mcdonald,M65,9 AM - 8 PM,5,Available,43324,15-08-2024,August,688783,Thomas Alvarado,528,914,2,731.2
Kerala,Kochi,Kids,Dresses,82,418539,Rented,15-09-2023,1400,Jill Rice,M5,10 AM - 9 PM,8,Available,96480,18-07-2024,July,956149,Crystal Moore,884,762,2,609.6
Kerala,Kochi,Kids,Jackets,45,408468,Owned,17-10-2024,1100,Christina Henderson,M3,10 AM - 9 PM,10,Not Available,53577,08-09-2024,September,142731,Stacey Bush,448,986,4,1577.6
Kerala,Kochi,Women,Hoodies,60,400490,Rented,03-06-2024,800,Michael Elliott,M65,9 AM - 8 PM,18,Available,91691,29-11-2024,November,511955,Alyssa Martinez,892,1287,4,2059.2
Kerala,Kochi,Women,Dresses,8,403438,Owned,24-07-2023,950,Brandi Hansen DVM,M33,11 AM - 8 PM,15,Not Available,54510,12-01-2024,January,483390,Taylor Blanchard,999,680,5,1360
Kerala,Kochi,Women,Dresses,89,425999,Rented,18-05-2020,1100,Jeffrey Hull,M94,10 AM - 7 PM,3,Available,67705,18-03-2024,March,237693,Jonathon Molina,785,731,8,2339.2
Kerala,Kochi,Kids,Shoes,61,438145,Rented,11-03-2021,1300,Dorothy Watts,M65,9 AM - 8 PM,11,Available,84183,26-11-2024,November,470589,Elizabeth Johnston,668,2222,5,4444
Kerala,Kochi,Women,Skirts,21,401940,Owned,30-11-2022,1300,Mrs. Brittany Garcia,M48,11 AM - 8 PM,15,Available,39984,14-08-2024,August,914119,Jeffrey Potts,730,1431,4,2289.6
Kerala,Kochi,Kids,Hoodies,9,413022,Owned,12-02-2023,1200,Anthony Wyatt,M97,9 AM - 8 PM,12,Available,41383,22-05-2024,May,609241,Ashley Hicks,826,1909,1,763.6
Kerala,Kochi,Men,Tops,34,402423,Rented,23-07-2021,1300,Jennifer Fox,M43,9 AM - 8 PM,14,Not Available,80941,14-05-2024,May,277311,Andrea Rivera,839,1899,4,3038.4
Kerala,Kochi,Men,Jackets,74,426732,Owned,29-11-2022,1200,Christopher Jones,M8,10 AM - 9 PM,5,Not Available,49352,14-04-2024,April,705116,Kevin Rhodes,416,1086,6,2606.4
Kerala,Kochi,Kids,Hoodies,6,407576,Rented,16-12-2020,800,Linda Jordan,M54,10 AM - 9 PM,8,Not Available,41360,23-07-2024,July,956463,Amanda Harvey,235,1956,5,3912
Kerala,Kochi,Women,Jeans,85,418081,Rented,04-10-2023,950,Kevin Martin,M87,10 AM - 9 PM,4,Not Available,43190,20-04-2024,April,500650,Cesar Allen,539,1513,7,4236.4
Kerala,Kochi,Men,Hoodies,27,411648,Rented,21-11-2020,950,Seth Brandt,M13,9 AM - 8 PM,4,Available,98957,16-03-2024,March,937493,Chad Miller,821,2049,6,4917.6
Kerala,Kochi,Men,Skirts,79,434690,Owned,19-03-2021,1200,Charles Williams,M43,10 AM - 7 PM,11,Not Available,39789,24-01-2024,January,343961,Don Collins,322,1796,6,4310.4
Kerala,Kochi,Women,Dresses,4,405371,Rented,12-01-2024,950,Stephanie Peterson,M10,10 AM - 9 PM,19,Not Available,11400,19-10-2024,October,545425,Joseph Olson,949,1159,1,463.6
Kerala,Kochi,Kids,Skirts,73,418762,Rented,16-04-2020,1300,Jimmy Rangel,M26,11 AM - 8 PM,18,Available,49376,12-08-2024,August,840550,Christina Graves,599,2135,1,854
Kerala,Kochi,Women,Skirts,49,407842,Owned,23-08-2023,1300,Brenda Johnson,M77,10 AM - 7 PM,10,Available,45242,07-06-2024,June,266904,Ashley Glover,714,1166,4,1865.6
Kerala,Kochi,Kids,Dresses,26,415718,Rented,10-11-2020,1000,Ryan Caldwell,M87,10 AM - 7 PM,8,Available,35903,07-09-2024,September,722994,Christopher Humphrey,596,1062,7,2973.6
Kerala,Kochi,Women,Dresses,13,438592,Rented,12-03-2021,1000,Jonathan Riggs,M30,10 AM - 9 PM,18,Available,19476,24-02-2024,February,360774,Mitchell Morris,829,513,6,1231.2
Kerala,Kochi,Kids,Skirts,27,438391,Rented,02-03-2021,950,Jessica Perez,M74,10 AM - 7 PM,19,Available,72234,28-06-2024,June,554353,Monica Richardson,578,1775,7,4970
Kerala,Kochi,Women,Shoes,4,417248,Owned,06-02-2024,800,Brittany Russell,M8,9 AM - 8 PM,4,Not Available,96029,01-10-2024,October,684104,Kimberly Ford,764,923,8,2953.6
Kerala,Kochi,Men,Jeans,30,423176,Owned,28-11-2023,800,Roy Ramirez,M94,10 AM - 7 PM,3,Available,76183,22-06-2024,June,871633,Michael Palmer,352,853,3,1023.6
Kerala,Kochi,Men,Hoodies,54,410965,Rented,14-09-2024,1200,Steven Miller,M78,11 AM - 8 PM,11,Not Available,75560,15-06-2024,June,240321,James West,590,2266,1,906.4
Kerala,Kochi,Women,Jackets,52,430048,Owned,27-08-2023,1000,Rebecca Brown,M30,10 AM - 9 PM,7,Available,57710,20-09-2024,September,885782,Richard Evans,223,669,7,1873.2
Kerala,Kochi,Kids,Shoes,6,413341,Owned,14-01-2022,1200,Jennifer Fischer,M35,10 AM - 7 PM,13,Available,84847,23-05-2024,May,403100,Brian Roberts,979,2982,2,2385.6
Kerala,Kochi,Women,Dresses,58,424041,Rented,30-08-2020,950,Zachary Oconnell,M90,9 AM - 8 PM,12,Available,40806,02-01-2024,January,769118,Richard Morrison,557,2488,3,2985.6
Kerala,Kochi,Women,Jeans,4,427760,Owned,07-11-2024,950,Benjamin Hall,M84,10 AM - 9 PM,15,Not Available,34108,18-11-2024,November,783127,James Mendez,827,2785,1,1114
Kerala,Kochi,Kids,Jeans,98,409208,Rented,23-03-2024,1000,Lauren Baldwin,M32,10 AM - 9 PM,8,Not Available,75325,24-09-2024,September,724894,Robyn Gordon,273,2573,1,1029.2
Kerala,Kochi,Men,Skirts,71,413703,Owned,24-06-2020,1100,Emily Allen,M60,9 AM - 8 PM,18,Available,22807,05-01-2024,January,476255,Elizabeth Nguyen,901,569,3,682.8
Kerala,Kochi,Kids,Skirts,65,411431,Owned,26-05-2021,1400,Maxwell Nelson,M33,10 AM - 9 PM,12,Available,98886,04-06-2024,June,403197,Sandra Yates,747,715,6,1716
Kerala,Kochi,Men,Pants,79,427922,Owned,16-06-2023,1400,Evan Chase,M12,9 AM - 8 PM,12,Not Available,40207,19-03-2024,March,373005,Brian Gross,513,1294,1,517.6
Kerala,Kochi,Men,T-shirts,54,431819,Owned,30-04-2022,1000,Ryan Lopez,M91,10 AM - 9 PM,14,Available,79982,23-05-2024,May,263494,Melissa Sandoval,241,1755,6,4212
Kerala,Kochi,Women,Hoodies,10,412527,Rented,01-06-2020,1000,Darrell Yoder,M13,10 AM - 9 PM,10,Available,84096,29-05-2024,May,673770,Mrs. Sandra Smith,826,2347,4,3755.2
Kerala,Kochi,Kids,Jeans,99,409375,Rented,12-06-2020,950,David Williams,M25,9 AM - 8 PM,6,Available,51087,09-11-2024,November,316159,Brittany Whitehead,714,2849,8,9116.8
Kerala,Kochi,Kids,Dresses,91,439743,Owned,02-04-2023,1200,Eric Short,M77,10 AM - 7 PM,16,Available,62421,28-02-2024,February,281631,Kevin Davila,632,2491,3,2989.2
Kerala,Kochi,Men,Jeans,81,409348,Rented,19-02-2021,1100,Angela Taylor,M13,10 AM - 9 PM,11,Not Available,81379,30-11-2024,November,875331,Connie Wright,549,2307,5,4614
Kerala,Kochi,Men,Jackets,33,431772,Owned,15-04-2023,800,Ronnie Anderson,M3,10 AM - 9 PM,20,Not Available,80945,09-02-2024,February,959743,Kim Stuart,925,2082,4,3331.2
Kerala,Kochi,Men,T-shirts,17,414056,Rented,28-03-2022,800,Sarah Washington,M77,10 AM - 7 PM,20,Available,46027,19-06-2024,June,180829,Brian Anderson,626,2529,2,2023.2
Kerala,Kochi,Kids,Skirts,20,428772,Rented,13-10-2020,1000,Oscar Williamson,M76,11 AM - 8 PM,11,Available,60915,19-04-2024,April,513447,Cory Velazquez,750,2054,3,2464.8
Kerala,Kochi,Kids,Shoes,10,434251,Rented,17-04-2021,800,Cassandra Mercado,M89,11 AM - 8 PM,18,Not Available,91206,05-05-2024,May,175975,Wayne Schmidt,523,813,4,1300.8
Kerala,Kochi,Women,Shoes,12,405737,Rented,22-07-2021,1400,Jacqueline Brown,M90,11 AM - 8 PM,11,Not Available,37075,01-08-2024,August,410340,Maria Kirby,328,896,6,2150.4
Kerala,Kochi,Men,Sweaters,3,400195,Rented,17-01-2024,950,Donna Boyd,M68,11 AM - 8 PM,13,Available,97219,31-07-2024,July,258329,Joanne Ford,711,508,4,812.8
Kerala,Kochi,Women,Pants,54,430717,Rented,10-08-2022,1100,Andrea Williams,M74,11 AM - 8 PM,8,Available,76322,23-11-2024,November,311697,Amy Lewis,487,2908,1,1163.2
Kerala,Kochi,Men,Hoodies,70,410754,Rented,08-06-2021,1400,Craig Gonzales,M9,10 AM - 9 PM,14,Not Available,89108,31-07-2024,July,701352,Shelby Bauer,947,2263,3,2715.6
Kerala,Kochi,Women,Hoodies,85,434313,Rented,28-02-2023,1200,Louis Thompson,M62,10 AM - 7 PM,12,Not Available,46621,19-06-2024,June,214056,Richard Kim,362,714,7,1999.2
Kerala,Kochi,Men,Sweaters,10,412988,Rented,26-04-2020,800,Alex Lewis,M32,11 AM - 8 PM,4,Available,97867,29-03-2024,March,551005,Anthony Gonzalez,613,953,7,2668.4
Kerala,Kochi,Men,Sweaters,23,427912,Owned,23-08-2022,1200,Daniel Johnson,M71,10 AM - 7 PM,12,Not Available,38464,15-05-2024,May,526129,Dr. Michael Lopez Jr.,613,2673,1,1069.2
Kerala,Kochi,Kids,Sweaters,90,416928,Rented,21-09-2020,950,Anthony Reese,M31,11 AM - 8 PM,14,Available,81236,01-07-2024,July,365671,Karen Cherry,601,1621,8,5187.2
Kerala,Kochi,Women,Shoes,99,418258,Rented,11-05-2022,1300,John Stanley,M100,10 AM - 7 PM,12,Not Available,99098,20-03-2024,March,468639,Dawn Jones,591,2779,5,5558
Kerala,Kochi,Women,Skirts,97,426209,Rented,20-05-2024,1300,Crystal Martin,M28,10 AM - 7 PM,10,Not Available,91502,25-03-2024,March,952432,Stephanie White,900,2384,5,4768
Kerala,Kochi,Men,Jeans,3,422167,Owned,12-12-2021,1200,Laurie Spencer,M53,10 AM - 7 PM,10,Available,92162,05-10-2024,October,696906,Michael Robinson,552,1973,4,3156.8
Kerala,Kochi,Kids,Sweaters,47,408799,Owned,04-02-2023,950,Kayla Martinez,M56,9 AM - 8 PM,11,Available,15398,17-05-2024,May,236399,Phillip Carroll,859,2155,6,5172
Kerala,Kochi,Men,T-shirts,49,426448,Owned,14-05-2024,1300,Michael Thompson,M61,10 AM - 7 PM,9,Not Available,76593,21-11-2024,November,602425,Jeffrey Harris,478,1989,4,3182.4
Kerala,Kochi,Women,Jeans,49,406508,Owned,14-08-2023,1400,Daniel Shields,M19,10 AM - 9 PM,17,Available,93670,31-03-2024,March,473979,Timothy Ballard,880,2836,6,6806.4
Kerala,Kochi,Women,Tops,86,434845,Owned,30-08-2024,800,Bruce Johnson,M92,10 AM - 7 PM,10,Available,47864,03-07-2024,July,622389,Julie Barker,250,672,4,1075.2
Kerala,Kochi,Kids,Skirts,78,425390,Owned,21-04-2020,1200,Rhonda Gibson,M25,11 AM - 8 PM,10,Not Available,37045,06-07-2024,July,938678,Russell Knight,534,1570,8,5024
Kerala,Kochi,Women,T-shirts,70,427903,Owned,14-02-2021,1400,Molly Phillips,M22,10 AM - 7 PM,7,Not Available,81894,31-08-2024,August,897098,Vanessa Clark,690,2520,4,4032
Kerala,Kochi,Men,Shirts,88,417010,Rented,30-03-2020,950,Daniel Collins,M46,9 AM - 8 PM,12,Available,72463,14-06-2024,June,770577,Marvin Young,574,2519,7,7053.2
Kerala,Kochi,Women,Sweaters,60,414486,Rented,26-12-2020,950,April Schneider,M80,10 AM - 7 PM,7,Not Available,36821,28-11-2024,November,216117,Leonard Anderson,433,1402,3,1682.4
Kerala,Kochi,Kids,Tops,44,403119,Rented,20-08-2024,1100,Stacie Cook,M33,10 AM - 9 PM,15,Not Available,65983,17-11-2024,November,891094,Patrick Duncan,359,2983,3,3579.6
Kerala,Kochi,Men,Jackets,70,429061,Rented,13-10-2023,1100,Eric Bailey,M62,11 AM - 8 PM,3,Available,73515,15-07-2024,July,686449,Bryan Barber,801,2153,7,6028.4
Kerala,Kochi,Kids,Dresses,7,420438,Owned,02-04-2024,800,Janice Leon,M76,9 AM - 8 PM,17,Not Available,73714,16-03-2024,March,204533,Sharon Rodriguez,348,1089,3,1306.8
Kerala,Kochi,Women,Sweaters,23,405627,Owned,01-09-2022,950,Jennifer Taylor,M76,10 AM - 9 PM,18,Available,64021,30-10-2024,October,703982,Mr. Michael Johnson,913,2990,7,8372
Kerala,Kochi,Kids,T-shirts,35,414822,Rented,18-08-2024,950,Dana Lucas,M25,11 AM - 8 PM,7,Not Available,98472,05-10-2024,October,445724,Dawn Osborne,528,2196,2,1756.8
Kerala,Kochi,Kids,Tops,13,417613,Owned,31-01-2024,1100,Angela Norris,M11,10 AM - 7 PM,5,Available,65808,11-11-2024,November,735497,Seth Fox,621,522,3,626.4
Kerala,Kochi,Men,T-shirts,68,402447,Rented,03-06-2023,1300,Jaime Lewis,M83,9 AM - 8 PM,15,Available,74027,24-04-2024,April,804221,Marcus Webb,862,2587,3,3104.4
Kerala,Kochi,Men,Tops,75,432603,Rented,24-02-2023,1300,Michael Simpson,M41,10 AM - 9 PM,4,Not Available,40796,18-05-2024,May,691550,Charles Howe,632,1645,4,2632
Kerala,Kochi,Kids,Pants,7,438919,Owned,01-08-2022,1200,Shannon Richards,M9,10 AM - 7 PM,19,Not Available,51767,10-06-2024,June,628633,Danielle Hill,592,2604,5,5208
Kerala,Kochi,Kids,Tops,13,407061,Rented,27-11-2021,1000,James Massey,M26,11 AM - 8 PM,12,Not Available,87364,27-05-2024,May,714166,Stephanie Weaver,873,1578,2,1262.4
Kerala,Kochi,Women,Pants,80,406416,Owned,31-07-2020,800,Nicholas Martin,M82,10 AM - 7 PM,17,Available,98471,17-06-2024,June,422784,Laura Gallegos,897,1462,1,584.8
Kerala,Kochi,Men,Tops,100,430391,Rented,30-01-2024,950,George Thompson,M55,10 AM - 7 PM,13,Available,72891,17-10-2024,October,856871,Michelle Miller,301,2961,5,5922
Kerala,Kochi,Women,Jeans,28,439195,Owned,11-10-2023,1400,Rhonda Smith,M9,10 AM - 9 PM,9,Not Available,42136,01-06-2024,June,759341,Jennifer Hardin,677,901,2,720.8
Kerala,Kochi,Men,Pants,80,417920,Rented,10-03-2024,950,Kimberly Alvarez,M14,9 AM - 8 PM,3,Available,34391,28-01-2024,January,115800,Denise Kelley,647,1347,7,3771.6
Kerala,Kochi,Men,Shoes,68,409781,Owned,30-04-2023,1100,Steven Armstrong,M19,11 AM - 8 PM,8,Not Available,14446,06-11-2024,November,561489,Mary Hawkins,277,2902,1,1160.8
Kerala,Kochi,Men,Skirts,60,423809,Owned,08-03-2024,1300,Tommy Jenkins,M13,9 AM - 8 PM,17,Available,30714,27-08-2024,August,401429,Chelsea Shannon,390,519,3,622.8
Kerala,Kochi,Kids,Hoodies,99,434431,Rented,04-05-2024,1000,Margaret Mason,M20,10 AM - 7 PM,5,Available,81034,11-04-2024,April,126938,Annette Melendez,589,974,4,1558.4
Kerala,Kochi,Men,Hoodies,38,406575,Rented,21-05-2023,1100,Phillip Smith,M41,11 AM - 8 PM,19,Not Available,29080,10-09-2024,September,162445,George Grant,545,559,2,447.2
Kerala,Kochi,Men,Sweaters,3,422392,Rented,02-05-2020,800,Whitney Lawson,M7,10 AM - 9 PM,13,Available,16377,18-08-2024,August,226100,Timothy Jackson,799,524,6,1257.6
Kerala,Kochi,Men,Skirts,45,410364,Owned,12-11-2020,800,Heather Cox,M26,10 AM - 9 PM,10,Available,95210,15-11-2024,November,435087,Margaret Smith,766,843,1,337.2
Kerala,Kochi,Men,Jackets,94,430153,Rented,31-10-2023,800,Veronica Mcmahon,M78,10 AM - 7 PM,10,Available,82250,25-01-2024,January,546269,Paul Mcbride,430,1880,1,752
Kerala,Kochi,Kids,Dresses,58,434882,Rented,21-08-2020,950,Mary Contreras,M11,10 AM - 9 PM,13,Available,18809,06-04-2024,April,897926,Dylan Kane,575,627,7,1755.6
Kerala,Kochi,Kids,Jeans,37,436564,Rented,24-09-2023,1000,Samuel Banks,M94,10 AM - 9 PM,19,Not Available,22005,05-08-2024,August,162835,Miguel Crawford,974,1333,1,533.2
Kerala,Kochi,Kids,Shirts,86,430004,Owned,21-02-2024,1100,Kevin Buchanan,M1,10 AM - 7 PM,7,Available,51841,31-05-2024,May,405753,Margaret Mueller,918,607,5,1214
Kerala,Kochi,Kids,Pants,86,412900,Owned,14-02-2022,1200,Melinda Kelley,M75,10 AM - 9 PM,20,Available,16103,10-04-2024,April,774962,Sara Walters,790,1852,7,5185.6
Kerala,Kochi,Women,Jackets,59,430257,Rented,24-11-2020,1400,Marcus Walsh,M76,10 AM - 7 PM,8,Available,80505,17-04-2024,April,871498,Dawn Horne,347,2602,1,1040.8
Kerala,Kochi,Women,Tops,99,417177,Rented,10-10-2024,1100,Timothy Moore,M52,11 AM - 8 PM,8,Not Available,39649,07-07-2024,July,799363,Jamie Gonzalez,581,1014,4,1622.4
Kerala,Kochi,Men,Jeans,26,425049,Rented,25-11-2024,1100,Heidi Harris,M62,10 AM - 7 PM,18,Not Available,25895,04-04-2024,April,560845,Rachel Johnson,220,2102,8,6726.4
Kerala,Kochi,Kids,Hoodies,47,406250,Owned,02-08-2020,1200,Michelle Alexander,M43,10 AM - 9 PM,10,Not Available,89124,03-01-2024,January,254496,Paul Wallace,672,739,2,591.2
Kerala,Kochi,Men,Skirts,95,430909,Owned,23-02-2020,1000,Wendy Hines,M87,11 AM - 8 PM,20,Available,94845,03-08-2024,August,813667,Jennifer Richardson,374,2472,3,2966.4
Kerala,Kochi,Men,Shoes,70,411882,Owned,16-12-2023,1100,Anna Sellers,M17,9 AM - 8 PM,5,Not Available,37630,18-04-2024,April,588324,Heather Woods,605,1050,5,2100
Kerala,Kochi,Women,Skirts,87,409029,Owned,07-06-2024,1000,Charles Young,M32,10 AM - 9 PM,3,Not Available,68696,08-03-2024,March,150773,John Dominguez,772,1450,1,580
Kerala,Kochi,Men,Tops,48,408382,Owned,14-02-2024,1300,Thomas Hull,M1,10 AM - 7 PM,19,Not Available,51876,20-03-2024,March,657806,Richard Barrett,525,1027,2,821.6
Kerala,Kochi,Women,Shoes,87,421596,Rented,05-03-2020,1400,Stephanie Hughes,M83,10 AM - 7 PM,17,Available,38984,19-10-2024,October,895991,Mrs. Jennifer Gibbs,307,1154,7,3231.2
Kerala,Kochi,Kids,Skirts,75,433530,Owned,15-09-2022,1100,Dr. Keith Gonzalez,M56,10 AM - 9 PM,8,Not Available,92420,09-08-2024,August,966621,Stephanie Lopez,346,2248,2,1798.4
Kerala,Kochi,Men,Pants,87,406224,Rented,27-06-2024,950,Teresa Gutierrez,M21,9 AM - 8 PM,8,Not Available,18696,10-02-2024,February,695896,Eric Logan,545,2987,3,3584.4
Kerala,Kochi,Kids,Shoes,87,402006,Owned,08-05-2024,950,Carrie Perez,M34,9 AM - 8 PM,9,Available,39867,07-05-2024,May,375157,Matthew Davis,366,1657,8,5302.4
Kerala,Kochi,Kids,Pants,53,400587,Owned,23-03-2023,1000,Patrick Sexton,M30,10 AM - 7 PM,13,Available,35651,23-07-2024,July,869297,Brandon Thomas,486,2314,7,6479.2
Kerala,Kochi,Kids,Pants,2,434980,Rented,24-10-2022,950,Christy Whitehead,M2,10 AM - 9 PM,14,Not Available,31090,09-02-2024,February,245778,Nicole Zuniga,495,585,2,468
Kerala,Kochi,Men,Jeans,87,417050,Rented,08-01-2021,1400,Tonya Mcdonald,M17,9 AM - 8 PM,17,Available,86452,21-02-2024,February,722876,Rick Lane,597,1369,8,4380.8
Kerala,Kochi,Men,Jackets,17,415752,Owned,15-04-2022,1400,Ebony Anderson,M86,11 AM - 8 PM,15,Available,55589,10-03-2024,March,736472,Ann Peters,262,2012,3,2414.4
Kerala,Kochi,Women,Pants,45,418370,Rented,30-07-2023,1000,Taylor Meyer,M96,11 AM - 8 PM,9,Not Available,41427,22-02-2024,February,612544,Ralph Davis,730,2422,8,7750.4
Kerala,Kochi,Women,T-shirts,98,426419,Rented,26-09-2021,1100,Ian Church,M79,11 AM - 8 PM,15,Available,67332,12-06-2024,June,579197,Lori Brown,582,1666,2,1332.8
Kerala,Kochi,Men,Shirts,91,436507,Rented,06-06-2023,1100,Sean Webb,M74,11 AM - 8 PM,13,Available,42726,14-01-2024,January,380550,April Mcdonald,314,2854,8,9132.8
Kerala,Kochi,Men,Jackets,69,400045,Owned,31-08-2022,1100,Thomas Mcneil,M85,10 AM - 7 PM,20,Available,24042,03-12-2024,December,170187,Sheryl Martinez,577,1711,2,1368.8
Kerala,Kochi,Kids,T-shirts,4,427463,Rented,12-01-2021,1200,Dwayne Werner,M66,11 AM - 8 PM,13,Not Available,48715,03-07-2024,July,405480,Mr. Jason Patterson,912,1407,8,4502.4
Kerala,Kochi,Kids,Jeans,27,431629,Rented,20-11-2023,1200,Perry Martinez,M90,11 AM - 8 PM,6,Not Available,12046,22-09-2024,September,989679,Patricia Escobar,973,527,1,210.8
Kerala,Kochi,Kids,Hoodies,41,413046,Owned,08-08-2023,1400,Janice Jones,M40,10 AM - 9 PM,20,Available,60208,16-04-2024,April,744135,Keith Gardner,974,641,3,769.2
Kerala,Kochi,Women,Pants,61,418045,Owned,29-11-2024,800,Taylor Spence,M24,10 AM - 9 PM,6,Available,74840,13-10-2024,October,772580,Darin Bishop,957,1351,5,2702
Kerala,Kochi,Women,Skirts,53,415784,Rented,25-06-2023,800,William Smith,M72,10 AM - 7 PM,4,Not Available,14674,29-03-2024,March,591961,Jennifer Gardner,856,1609,2,1287.2
Kerala,Kochi,Kids,Jackets,67,421520,Owned,27-12-2021,1000,James Jones,M22,9 AM - 8 PM,3,Available,98647,22-05-2024,May,689810,Rebecca Flores,534,2299,2,1839.2
Kerala,Kochi,Men,Hoodies,4,424196,Owned,26-11-2020,800,Elaine Duncan DVM,M10,10 AM - 9 PM,15,Not Available,59481,14-05-2024,May,480614,Ashley Lopez,414,2370,3,2844
Kerala,Kochi,Women,Pants,45,426407,Rented,18-02-2023,1200,Mackenzie Rich,M26,11 AM - 8 PM,14,Not Available,17255,26-11-2024,November,264813,Andrew Smith,525,2944,7,8243.2
Kerala,Kochi,Men,Hoodies,82,424720,Owned,11-08-2023,1000,Gabriel Chandler,M27,9 AM - 8 PM,12,Not Available,45663,28-02-2024,February,956723,Mark Vincent,417,2834,4,4534.4
Kerala,Kochi,Kids,Tops,63,423726,Rented,06-08-2024,1000,Jason Walker,M51,10 AM - 7 PM,11,Available,80559,02-04-2024,April,406425,Jim Long,743,2886,1,1154.4
Kerala,Kochi,Kids,Jackets,45,407790,Rented,08-07-2020,800,Aaron Cummings,M54,9 AM - 8 PM,8,Not Available,28372,19-07-2024,July,644229,Marissa Reid,434,1537,3,1844.4
Kerala,Kochi,Women,Pants,94,406775,Rented,24-02-2023,1200,Valerie Cox,M50,9 AM - 8 PM,12,Not Available,69813,20-01-2024,January,525621,Brett Tate,590,1337,5,2674
Kerala,Kochi,Women,Sweaters,1,414600,Rented,07-06-2022,1300,Jonathan Reed,M78,10 AM - 7 PM,10,Available,40775,05-04-2024,April,635545,Alisha Marshall,767,536,4,857.6
Kerala,Kochi,Kids,Jeans,76,414699,Rented,30-11-2020,1400,Michelle Rivera,M27,9 AM - 8 PM,6,Not Available,55052,01-03-2024,March,313073,Amanda Owens,910,581,1,232.4
Kerala,Kochi,Men,Skirts,14,401467,Rented,02-05-2024,1000,Megan Harmon,M2,10 AM - 7 PM,17,Not Available,23110,19-06-2024,June,807481,Matthew Davis,863,1041,4,1665.6
Kerala,Kochi,Kids,Pants,80,410480,Rented,24-01-2023,950,Donald Lee,M16,11 AM - 8 PM,8,Available,79978,13-09-2024,September,146281,John Vargas,370,1673,4,2676.8
Kerala,Kochi,Women,Shirts,67,421234,Owned,18-06-2022,1000,Thomas Walker,M23,10 AM - 7 PM,14,Not Available,97047,01-10-2024,October,636656,Brandon Cooper,331,2279,2,1823.2
Kerala,Kochi,Men,Sweaters,76,404121,Rented,12-07-2024,1000,Matthew Krause,M77,10 AM - 7 PM,20,Available,47102,31-08-2024,August,432906,Mrs. Nancy Schwartz MD,965,1663,6,3991.2
